numerical__Age,numerical__NumberOfDependents,numerical__MonthlyIncome,numerical__AnnualIncome,numerical__Experience,numerical__JobTenure,numerical__CreditScore,numerical__NumberOfOpenCreditLines,numerical__LoanAmount,numerical__LoanDuration,numerical__InterestRate,numerical__MonthlyDebtPayments,numerical__MonthlyLoanPayment,numerical__DebtToIncomeRatio,numerical__LoanToIncomeRatio,numerical__DisposableIncome,numerical__LoanPaymentToIncomeRatio,categorical__EducationLevel_Associate,categorical__EducationLevel_Bachelor,categorical__EducationLevel_Doctorate,categorical__EducationLevel_High School,categorical__EducationLevel_Master,categorical__EmploymentStatus_Employed,categorical__EmploymentStatus_Self-Employed,categorical__EmploymentStatus_Unemployed,categorical__MaritalStatus_Divorced,categorical__MaritalStatus_Married,categorical__MaritalStatus_Single,categorical__MaritalStatus_Widowed,categorical__LoanPurpose_Auto,categorical__LoanPurpose_Debt Consolidation,categorical__LoanPurpose_Education,categorical__LoanPurpose_Home,categorical__LoanPurpose_Other,LoanApproved
26.0,0.0,6462.916666666667,77555.0,5.0,5.0,527.0,6.0,22854.0,36.0,0.1999300668014297,499.0,849.2551010144613,0.1882781482364729,0.29468119399136095,5963.916666666667,0.1314043093568891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
33.0,0.0,5355.25,64263.0,10.0,3.0,641.0,2.0,45079.0,48.0,0.198983588093896,171.0,1369.3302864235586,0.2245586173723044,0.7014767440051041,5184.25,0.25569866699473576,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
36.0,0.0,3241.5,38898.0,13.0,1.0,622.0,1.0,24418.0,84.0,0.277395629634943,823.0,661.4610519031339,0.1804694034163733,0.6277443570363515,2418.5,0.20406017334664012,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
29.0,2.0,2566.333333333333,30796.0,10.0,6.0,597.0,1.0,45198.0,96.0,0.2883751513264502,485.0,1209.9597639863198,0.1308798182178036,1.4676581374204443,2081.333333333333,0.47147412546550976,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
37.0,2.0,3002.4166666666665,36029.0,15.0,7.0,573.0,5.0,10649.0,60.0,0.2295445239622172,517.0,299.92171991793623,0.1496518168739662,0.29556745954647645,2485.4166666666665,0.09989343692623262,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
64.0,1.0,9035.0,108420.0,41.0,4.0,599.0,1.0,25619.0,60.0,0.2191170641304649,400.0,706.2834118990643,0.325533314418578,0.23629404168972515,8635.0,0.07817193269497115,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
44.0,0.0,5968.083333333333,71617.0,21.0,6.0,624.0,7.0,14223.0,24.0,0.1867182055358586,318.0,714.6960008470608,0.3659484341699108,0.1985980982169038,5650.083333333333,0.11975301967639987,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
35.0,3.0,6617.583333333333,79411.0,13.0,8.0,579.0,2.0,19453.0,48.0,0.2137155265899406,799.0,606.2700215328231,0.3078412854016746,0.24496606263615872,5818.583333333333,0.09161501880588177,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
33.0,1.0,5573.333333333333,66880.0,10.0,6.0,633.0,5.0,19470.0,48.0,0.2073131380451413,167.0,600.0918927891935,0.4880705349951681,0.2911184210526316,5406.333333333333,0.10767199033298927,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
28.0,0.0,4403.25,52839.0,5.0,4.0,534.0,2.0,18681.0,72.0,0.3028336568002537,369.0,565.4193178871508,0.3313666065805885,0.353545676488957,4034.25,0.12840954247139064,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
39.0,2.0,4790.666666666667,57488.0,15.0,0.0,602.0,5.0,17953.0,60.0,0.2144301947236557,189.0,490.17371895765376,0.1558300644126075,0.31229126078485947,4601.666666666667,0.1023184773777457,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
39.0,1.0,3965.5,47586.0,15.0,4.0,620.0,0.0,18041.0,36.0,0.2059837693136193,570.0,675.9813618809993,0.4417786687170186,0.37912411213382086,3395.5,0.17046560632480123,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
52.0,0.0,3150.6666666666665,37808.0,29.0,10.0,543.0,0.0,28006.0,36.0,0.2444533796073976,575.0,1105.3144964918542,0.1453095126407995,0.7407426999576809,2575.6666666666665,0.35081924349085514,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
59.0,2.0,4367.583333333333,52411.0,36.0,10.0,628.0,3.0,34147.0,60.0,0.2114379622741198,387.0,926.5553397522092,0.1281922236443787,0.6515235351357539,3980.583333333333,0.21214371175948774,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
58.0,1.0,1832.9166666666667,21995.0,35.0,7.0,652.0,2.0,16522.0,48.0,0.1848105606285677,225.0,489.4967824048448,0.4215048492305823,0.7511707206183224,1607.9166666666667,0.2670589401617703,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
47.0,1.0,7268.166666666667,87218.0,28.0,7.0,598.0,2.0,16333.0,24.0,0.1956036178347985,1126.0,827.7774909525651,0.2331843027650125,0.18726638996537412,6142.166666666667,0.11389082404355501,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
34.0,0.0,2501.6666666666665,30020.0,12.0,3.0,450.0,6.0,30756.0,72.0,0.2738715204738855,294.0,874.0935509180601,0.4763425403325281,1.0245169886742171,2207.6666666666665,0.34940448404452773,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
47.0,0.0,12941.5,304122.0,23.0,7.0,586.0,2.0,9365.0,24.0,0.1847121700292582,410.0,469.67423537166087,0.4396290070712045,0.030793563109541566,12531.5,0.036292101794356206,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
33.0,0.0,4579.166666666667,54950.0,12.0,6.0,631.0,7.0,18400.0,36.0,0.1875858473796277,570.0,672.2269991318122,0.1679632318790202,0.3348498635122839,4009.166666666667,0.14680116450558228,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
47.0,3.0,3720.6666666666665,44648.0,23.0,4.0,535.0,2.0,9759.0,96.0,0.3327108,634.0,291.6979597026767,0.233808950246399,0.21857641999641642,3086.6666666666665,0.07839937995950817,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
50.0,1.0,3331.4166666666665,39977.0,25.0,6.0,596.0,2.0,33084.0,60.0,0.2861731043581888,654.0,1042.4533520866194,0.4716675523423498,0.8275758561172675,2677.4166666666665,0.3129159322870509,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
27.0,1.0,5143.583333333333,61723.0,4.0,6.0,627.0,2.0,34456.0,36.0,0.2422443811367647,646.0,1355.87088309292,0.2638644916572583,0.5582359898255107,4497.583333333333,0.26360433869246536,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
40.0,2.0,4420.416666666667,53045.0,17.0,7.0,527.0,6.0,45197.0,60.0,0.2998818646937299,590.0,1461.9484881197334,0.1825854128245236,0.852050146102366,3830.416666666667,0.33072639942382503,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
42.0,2.0,3772.5833333333335,45271.0,23.0,3.0,568.0,4.0,20946.0,24.0,0.208865939886948,384.0,1075.1574590704963,0.3382244289751114,0.4626803030637715,3388.5833333333335,0.28499236837812186,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
22.0,1.0,2386.25,28635.0,0.0,5.0,610.0,6.0,23737.0,36.0,0.1753744113240373,344.0,852.6514797159107,0.2644627508433132,0.8289505849484896,2042.25,0.35731858762322083,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
29.0,3.0,3519.5,42234.0,6.0,9.0,553.0,4.0,8570.0,24.0,0.1805775420649276,322.0,428.0887426792022,0.1167605510738624,0.20291708102476677,3197.5,0.12163339755056178,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
52.0,0.0,1722.9166666666667,20675.0,33.0,3.0,517.0,5.0,8699.0,12.0,0.2221252985452261,92.0,815.0675492252788,0.6844291695036177,0.4207496977025393,1630.9166666666667,0.4730742728272476,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
54.0,1.0,4532.333333333333,54388.0,32.0,1.0,562.0,2.0,15649.0,36.0,0.2034098985777003,229.0,584.2953923190331,0.2501811239853072,0.28772891078914464,4303.333333333333,0.12891712708370226,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
45.0,0.0,7484.083333333333,89809.0,22.0,7.0,531.0,5.0,13302.0,36.0,0.2364987349658761,143.0,519.433155018997,0.0261797685407694,0.14811433152579362,7341.083333333333,0.06940504693547378,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
19.0,0.0,10490.166666666666,125882.0,0.0,3.0,504.0,2.0,26768.0,24.0,0.2245319648564532,124.0,1394.6724369510632,0.0286593818441115,0.2126435868511781,10366.166666666666,0.1329504555330608,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
35.0,1.0,1250.0,15000.0,12.0,4.0,613.0,3.0,20065.0,72.0,0.222010975832691,312.0,506.5536111243922,0.1814148484928006,1.3376666666666666,938.0,0.40524288889951376,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
41.0,2.0,3445.333333333333,41344.0,18.0,6.0,517.0,5.0,10944.0,36.0,0.2134964644704829,155.0,414.283232288844,0.5120405428635957,0.2647058823529412,3290.333333333333,0.12024474621386726,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
21.0,2.0,1250.0,15000.0,0.0,7.0,407.0,5.0,22344.0,36.0,0.2898649940448728,362.0,936.1772211506012,0.2427423538203766,1.4896,888.0,0.7489417769204809,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
30.0,2.0,2328.583333333333,27943.0,4.0,3.0,556.0,7.0,18744.0,48.0,0.2369309782396796,123.0,607.9129335489016,0.4951711047299322,0.670794116594496,2205.583333333333,0.2610655692870064,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
40.0,0.0,3948.6666666666665,47384.0,17.0,4.0,643.0,5.0,9445.0,36.0,0.1877492193080901,263.0,345.1422223769409,0.0981545619041668,0.19932888738814789,3685.6666666666665,0.08740728238484068,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
24.0,5.0,4679.416666666667,56153.0,0.0,5.0,556.0,2.0,125733.0,60.0,0.3089070371244929,267.0,4136.946355728896,0.279176051098756,2.2391145620002493,4412.416666666667,0.8840730908187764,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
48.0,1.0,2611.6666666666665,31340.0,27.0,3.0,506.0,3.0,16316.0,60.0,0.2920642435183584,235.0,519.9527079767983,0.1261612965950639,0.5206126356094448,2376.6666666666665,0.19908846508364964,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
28.0,0.0,6112.0,73344.0,3.0,4.0,549.0,2.0,36647.0,48.0,0.278369676677839,894.0,1273.8102224122993,0.1974365078155708,0.4996591404886562,5218.0,0.20841135837897568,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
32.0,2.0,8042.833333333333,96514.0,14.0,6.0,474.0,5.0,32837.0,36.0,0.301709218048343,283.0,1397.0583125670337,0.4839549679070933,0.3402304328905651,7759.833333333333,0.17370225822993976,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
32.0,2.0,3864.6666666666665,46376.0,10.0,3.0,616.0,3.0,22235.0,36.0,0.2004823824040873,468.0,826.8788842239312,0.3851291362616417,0.47945057788511297,3396.6666666666665,0.21395865556941468,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
40.0,0.0,1250.0,15000.0,19.0,4.0,648.0,1.0,13830.0,24.0,0.1706814271034211,660.0,684.2394253163164,0.3681852598697762,0.922,590.0,0.5473915402530531,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
40.0,0.0,7114.083333333333,85369.0,16.0,2.0,610.0,2.0,13435.0,72.0,0.2372006401600481,167.0,351.42137382681545,0.0458445172816105,0.15737562815541942,6947.083333333333,0.049397983880820735,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
47.0,2.0,4161.333333333333,49936.0,23.0,3.0,492.0,2.0,30787.0,120.0,0.366516680203573,480.0,966.4657083644154,0.2405265387740378,0.6165291573213714,3681.333333333333,0.2322490487899108,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
41.0,0.0,5117.916666666667,61415.0,21.0,3.0,659.0,7.0,8463.0,60.0,0.2015465409420728,452.0,224.94661671680427,0.2477216612231834,0.13780021167467232,4665.916666666667,0.0439527705056037,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
61.0,0.0,4959.416666666667,59513.0,38.0,2.0,582.0,2.0,12748.0,36.0,0.1973051036845879,816.0,472.0127207792285,0.2000227467831876,0.21420529968242233,4143.416666666667,0.09517504829786336,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
54.0,0.0,10573.25,126879.0,32.0,8.0,601.0,3.0,42538.0,60.0,0.251508020968393,176.0,1252.310171204619,0.0440959780239335,0.3352643069381064,10397.25,0.11844136582456852,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
24.0,1.0,3554.75,42657.0,1.0,5.0,533.0,2.0,23508.0,24.0,0.2389747575308738,198.0,1241.6911581040497,0.2427736562474122,0.5510936071453689,3356.75,0.34930477758043454,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
53.0,1.0,8149.0,97788.0,29.0,7.0,634.0,4.0,19625.0,36.0,0.1523475272400256,617.0,682.5653156584602,0.3701944886207268,0.20068924612426883,7532.0,0.0837606228566033,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
42.0,4.0,1815.9166666666667,21791.0,16.0,5.0,585.0,2.0,29821.0,36.0,0.210497205770092,400.0,1124.2696103933224,0.3846986279720574,1.3685007571933367,1415.9166666666667,0.619119605558252,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
25.0,1.0,3730.25,44763.0,2.0,8.0,588.0,1.0,29517.0,48.0,0.2382215339413271,262.0,959.4085734891768,0.5910603460131623,0.6594062060183634,3468.25,0.25719685637401696,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
26.0,2.0,2718.333333333333,32620.0,4.0,6.0,490.0,2.0,18777.0,24.0,0.2563165302112952,440.0,1008.1177249606076,0.0739580608534535,0.5756284488044144,2278.333333333333,0.3708587584159194,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
40.0,1.0,7138.75,85665.0,16.0,4.0,599.0,2.0,43640.0,36.0,0.2627186050310345,654.0,1764.60873313282,0.1797551503067971,0.509426253429055,6484.75,0.24718735536793135,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
68.0,2.0,6327.5,75930.0,47.0,8.0,657.0,2.0,14771.0,36.0,0.1721668305120868,215.0,528.2207159094838,0.6968088840708242,0.19453443961543526,6112.5,0.08348016055463987,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
43.0,0.0,9168.25,170396.0,22.0,5.0,620.0,2.0,14502.0,24.0,0.1465781055023857,369.0,700.7979369360575,0.2767429098838297,0.0851076316345454,8799.25,0.07643748119172769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
63.0,2.0,7636.0,91632.0,42.0,4.0,505.0,10.0,17804.0,72.0,0.3080782077188244,405.0,544.9245520179136,0.553773732095593,0.19429893486991445,7231.0,0.07136256574357171,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
61.0,5.0,8968.416666666666,107621.0,39.0,3.0,662.0,2.0,10543.0,48.0,0.2053335175035314,318.0,323.83090297208184,0.5177985924274929,0.09796415197777386,8650.416666666666,0.03610792350623933,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
47.0,4.0,3086.25,37035.0,23.0,3.0,472.0,2.0,34791.0,48.0,0.2469854859378698,782.0,1147.7278851626822,0.4668003978150409,0.9394086674767113,2304.25,0.37188428842857263,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
30.0,2.0,1546.5,18558.0,9.0,7.0,559.0,3.0,9354.0,24.0,0.2340830766431639,577.0,491.7981449355982,0.4578843087148243,0.5040413837698028,969.5,0.31800720655389475,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
44.0,0.0,5466.583333333333,65599.0,25.0,7.0,504.0,4.0,18301.0,72.0,0.2335432976062316,347.0,474.6595087125589,0.1283915313014634,0.27898291132486774,5119.583333333333,0.08682928252794565,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
18.0,3.0,4162.75,49953.0,0.0,4.0,537.0,4.0,20441.0,36.0,0.2460324505700405,500.0,808.4474402875658,0.0251375384108028,0.40920465237323084,3662.75,0.1942099430154503,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
30.0,5.0,2348.75,28185.0,6.0,8.0,394.0,5.0,9239.0,36.0,0.2927223943853387,199.0,388.53646159707927,0.3379557545365069,0.3277984743657974,2149.75,0.16542265528348238,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
41.0,5.0,1574.0,18888.0,16.0,6.0,588.0,2.0,27906.0,60.0,0.2130737990513042,852.0,759.7842599440494,0.4613549321017598,1.477445997458704,722.0,0.4827091867497137,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
18.0,2.0,3860.5833333333335,46327.0,0.0,5.0,502.0,5.0,12693.0,12.0,0.2398326956124412,394.0,1200.1421927791764,0.0558288005280776,0.27398709176074426,3466.5833333333335,0.31087068692879133,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
53.0,2.0,5310.166666666667,63722.0,31.0,3.0,561.0,3.0,11178.0,96.0,0.2752723130641798,493.0,289.1956667531873,0.4044398085850298,0.17541822290574685,4817.166666666667,0.05446075140513869,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
38.0,2.0,1609.6666666666667,19316.0,15.0,3.0,611.0,2.0,29206.0,24.0,0.2106524159599409,278.0,1501.705398737511,0.3088839256422199,1.5120107682750052,1331.6666666666667,0.9329294255979567,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
42.0,1.0,2583.0,30996.0,20.0,3.0,570.0,5.0,24860.0,48.0,0.2156336317665733,293.0,777.3599721753424,0.724277685741427,0.80203897277068,2290.0,0.30095237018015575,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
22.0,0.0,12115.25,145383.0,0.0,6.0,594.0,3.0,21986.0,60.0,0.2059529544884979,255.0,589.800866453714,0.5586769795724631,0.1512281353390699,11860.25,0.04868251719557698,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
60.0,0.0,6134.25,73611.0,35.0,6.0,599.0,2.0,17253.0,96.0,0.2166868759322616,192.0,379.6598559892197,0.6101599910814328,0.23438073114072625,5942.25,0.061891813341357085,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
48.0,2.0,4830.666666666667,57968.0,28.0,8.0,624.0,6.0,73671.0,24.0,0.2313096993823134,154.0,3863.185804915304,0.2131815320417484,1.2708908363234888,4676.666666666667,0.7997210471119177,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
52.0,4.0,1300.6666666666667,15608.0,29.0,4.0,567.0,6.0,20673.0,36.0,0.2268912095781856,625.0,796.9002654336908,0.1553673489636726,1.3245130702203998,675.6666666666667,0.6126860062278504,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
38.0,0.0,2255.25,27063.0,14.0,2.0,615.0,2.0,17380.0,48.0,0.2135796164145726,273.0,541.5356510210044,0.1597966249942041,0.6422052248457303,1982.25,0.24012222637002742,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
57.0,0.0,4064.9166666666665,48779.0,35.0,2.0,642.0,3.0,19699.0,36.0,0.1883586876156527,227.0,720.4532771912469,0.1465420382395447,0.40384181717542383,3837.9166666666665,0.17723691191486016,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
39.0,2.0,4979.0,59748.0,18.0,5.0,609.0,5.0,13807.0,36.0,0.2102503278226323,650.0,520.3571299755588,0.1723198837719423,0.23108723304545759,4329.0,0.10451036954721005,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
36.0,0.0,4063.1666666666665,48758.0,16.0,5.0,487.0,4.0,19255.0,96.0,0.3045795441423315,282.0,537.1499099885945,0.0478084645882186,0.3949095533040732,3781.1666666666665,0.13219982197512478,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
37.0,3.0,9154.666666666666,109856.0,14.0,2.0,518.0,3.0,39240.0,60.0,0.2920507047995967,502.0,1250.4544971447997,0.1732651839615444,0.3571948732886688,8652.666666666666,0.1365920292540926,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
39.0,1.0,4116.5,49398.0,18.0,5.0,505.0,3.0,18826.0,60.0,0.2639193070535636,242.0,568.0356936191625,0.0927811611349195,0.381108546904733,3874.5,0.13798996565508626,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
26.0,4.0,9005.666666666666,108068.0,2.0,8.0,566.0,1.0,19122.0,48.0,0.2216309847671661,350.0,604.1536582650604,0.3721679700626514,0.17694414627826924,8655.666666666666,0.06708594495299927,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
45.0,0.0,5082.583333333333,60991.0,20.0,7.0,619.0,1.0,13906.0,84.0,0.1884720913793389,166.0,299.2198971250337,0.3992321630156969,0.2280008525848076,4916.583333333333,0.058871616558187345,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
33.0,1.0,4116.25,49395.0,10.0,4.0,580.0,5.0,21555.0,36.0,0.2167036978732041,373.0,819.5240423793806,0.2674267445923558,0.43638020042514425,3743.25,0.19909481746234572,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
